Time [s], Analyzer Name, Decoded Protocol Result,,,,,,,,,,
0.584167,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584183,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584191,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584199,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584207,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584215,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584223,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584231,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584239,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584247,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584255,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584263,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584271,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584279,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.584287,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.5858105,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.5858185,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58585325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58586125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58589325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58590125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.585933,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.585941,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58597275,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58598075,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.5860125,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.5860205,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58605225,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58606025,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58609225,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58610025,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.586301,SPI,MOSI, 0x00,  MISO, 0x4C,,,,,,,
0.586309,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.586317,SPI,MOSI, 0x00,  MISO, 0x5E,,,,,,,
0.586325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586333,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586341,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586349,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586357,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586365,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586373,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586381,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586389,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586397,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586405,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586413,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586421,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586429,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586437,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586453,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586461,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586469,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586477,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586485,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586493,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586501,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586509,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586517,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586533,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586541,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586549,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586557,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586565,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586573,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586581,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586589,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586597,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586605,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586613,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586621,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586629,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586637,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586645,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586653,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586661,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586669,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586677,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586685,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586693,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586701,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586709,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586717,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586733,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586741,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586749,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586757,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586765,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.586773,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58766075,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58766875,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58770325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58771125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58774325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58775125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.587783,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.587791,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58782275,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58783075,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.5878625,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.5878705,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.5879025,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.5879105,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58794225,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.58795025,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.58798325,SPI,MOSI, 0x00,  MISO, 0x33,,,,,,,
0.58799125,SPI,MOSI, 0x00,  MISO, 0x02,,,,,,,
0.58799925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58800725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58801525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58802325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58803125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58803925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58804725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58805525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58806325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58807125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58807925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58808725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58809525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58810325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58811125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58811925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58812725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58813525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58814325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58815125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58815925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58816725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58817525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58818325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58819125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58819925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58820725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58821525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58822325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58823125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58823925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.58824725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.6647785,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.6647865,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66485375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66486175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.664894,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.664902,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66493375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66494175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66500575,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66501375,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.6650775,SPI,MOSI, 0x00,  MISO, 0x31,,,,,,,
0.6650855,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.6653305,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.6653385,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66537125,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66537925,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66541225,SPI,MOSI, 0x00,  MISO, 0x4D,,,,,,,
0.66542025,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.66542825,SPI,MOSI, 0x00,  MISO, 0xB7,,,,,,,
0.66543625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66544425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66545225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66546025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66546825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66547625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66548425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66549225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66550025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66550825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66551625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66552425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66553225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66554025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66554825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66555625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66556425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66557225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66558025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66558825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66559625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66560425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66561225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66562025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66562825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66563625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66564425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66565225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66566025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66566825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66567625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66568425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66569225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66570025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66570825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66571625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66572425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66573225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66574025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66574825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66575625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66576425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66577225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66578025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66578825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66579625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66580425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66581225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66582025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66582825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66583625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66584425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66585225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66586025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66586825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66587625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66588425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66589225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66590025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66590825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66591625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66592425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66593225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66594025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66594825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66595625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66596425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66597225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66598025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66598825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66599625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66600425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66601225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.6673305,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.6673385,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66737375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66738175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66741375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66742175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.6674535,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.6674615,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66750475,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66751275,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.667545,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.667553,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.6675925,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.6676005,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66763275,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66764075,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66767375,SPI,MOSI, 0x00,  MISO, 0x4E,,,,,,,
0.66768175,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.66768975,SPI,MOSI, 0x00,  MISO, 0xA3,,,,,,,
0.66769775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66770575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66771375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66772175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66772975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66773775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66774575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66775375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66776175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66776975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66777775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66778575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66779375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66780175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66780975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66781775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66782575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66783375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66784175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66784975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66785775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66786575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66787375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66788175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66788975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66789775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66790575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66791375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66792175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66792975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66793775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66794575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66795375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66796175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66796975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66797775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66798575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66799375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66800175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66800975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66801775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66802575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66803375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66804175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66804975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66805775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66806575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66807375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66808175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66808975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66809775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66810575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66811375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66812175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66812975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66813775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66814575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66815375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66816175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66816975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66817775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66818575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66819375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66820175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66820975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66821775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66822575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66823375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66824175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66824975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66825775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66826575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66827375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.669343,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.669351,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.669386,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.669394,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.669426,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.669434,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.669466,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.669474,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66951625,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66952425,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.669556,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.669564,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66959625,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.66960425,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.6696395,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.6696475,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.66968075,SPI,MOSI, 0x00,  MISO, 0x50,,,,,,,
0.66968875,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.66969675,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.66970475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66971275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66972075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66972875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66973675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66974475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66975275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66976075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66976875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66977675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66978475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66979275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66980075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66980875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66981675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66982475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66983275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66984075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66984875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66985675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66986475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66987275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66988075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66988875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66989675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66990475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66991275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66992075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66992875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66993675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66994475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66995275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.66996075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
